scorer,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
30,633.9630558490753,263.0710587501526,0.34426572918891907,630.4356071949005,175.4772753715515,0.0009937882423400879,629.6957406997681,174.27493357658386,0.22867175936698914,638.313827753067,267.5328329205513,0.00037413835525512695
31,634.3029615879059,262.85056495666504,0.2834860682487488,630.4332630634308,177.25231766700745,0.0043274760246276855,629.5384855270386,175.1041603088379,0.26766127347946167,638.3278951644897,267.3553803563118,0.00024512410163879395
32,637.0485285520554,260.24205850064754,0.3115847110748291,630.5102458000183,175.88333678245544,0.0014244318008422852,629.8783648014069,174.59286236763,0.20423975586891174,638.6631603240967,267.63064271211624,0.00021854043006896973
33,637.1443626880646,260.24647273123264,0.26660090684890747,630.8086154460907,176.5501685142517,0.0006794631481170654,630.229688167572,175.52898144721985,0.12453725934028625,638.6106793880463,267.58237037062645,0.00019428133964538574
34,634.9241133928299,262.2749180793762,0.2821785807609558,630.7843313217163,176.4108600616455,0.0006423592567443848,630.704199552536,175.5967411994934,0.13057562708854675,638.5999648571014,267.56826505064964,0.0002314746379852295
35,636.9120923280716,260.58113718032837,0.2868272662162781,630.7361860275269,176.45264673233032,0.000649869441986084,630.6155960559845,175.62773633003235,0.132630854845047,638.6003108024597,267.58091655373573,0.00023254752159118652
36,636.7862671017647,260.2376056909561,0.0911925733089447,630.4023032188416,175.70047616958618,0.0035650432109832764,631.905736207962,175.0980179309845,0.34895336627960205,641.3548011779785,172.12841518223286,0.0004234611988067627
37,638.0409750938416,260.48498794436455,0.04146197438240051,630.5082037448883,175.5059404373169,0.0008133649826049805,631.4902119636536,174.65831542015076,0.22976267337799072,641.5296053886414,172.2387639284134,0.000326305627822876
38,637.6095186471939,260.59997576475143,0.061932653188705444,631.3541603088379,177.12438011169434,0.000988781452178955,630.0050735473633,173.61910772323608,0.4604426622390747,413.9897334575653,398.4989948272705,0.0009260773658752441
39,638.0922174453735,260.4593107998371,0.06683370471000671,631.1753859519958,174.2794222831726,0.0003190934658050537,629.3446198701859,173.28704392910004,0.3119351267814636,643.1336541175842,171.06305027008057,0.0006645321846008301
40,637.3233007192612,260.6077764034271,0.06093999743461609,630.5972831249237,174.94801688194275,0.0004920661449432373,625.6000742912292,173.8427916765213,0.4302695393562317,444.7045406103134,399.8709056377411,0.032149702310562134
41,638.4222896099091,260.7750269770622,0.03489813208580017,417.36939430236816,380.50377291440964,0.00048595666885375977,419.7743007391691,380.4032758176327,0.9831658601760864,448.34996795654297,390.83860421180725,0.6714591979980469
42,638.4090073108673,260.84511679410934,0.031387776136398315,416.97148418426514,366.386004447937,0.0012222826480865479,417.5992500782013,370.1343116760254,0.9963780045509338,454.3492374420166,385.5765142440796,0.9882686138153076
43,638.4700658321381,260.99673384428024,0.019543051719665527,418.7744174003601,364.22719272971153,0.009811848402023315,420.39550536870956,364.71663892269135,0.9915287494659424,455.35397124290466,375.33909249305725,0.14720582962036133
44,638.8534100055695,261.1986149549484,0.016630738973617554,424.6855425834656,356.15003633499146,0.0070539116859436035,423.9055633544922,353.5247051715851,0.8492567539215088,457.23071670532227,363.90206057578325,0.008371293544769287
45,639.264356136322,260.80458521842957,0.010910451412200928,424.4370164871216,356.38665851950645,0.004610389471054077,423.5335600376129,353.641663312912,0.73585045337677,457.0987277030945,364.2560821175575,0.0033331215381622314
46,629.7956726551056,271.2639579772949,0.008642911911010742,425.2021985054016,348.65278363227844,0.01710614562034607,623.2939937114716,176.44067096710205,0.26051533222198486,460.6639882326126,357.0612998008728,0.046845942735672
47,629.590567946434,270.5250759124756,0.016447126865386963,425.6639485359192,334.4031136035919,0.0035746097564697266,428.6812505722046,331.81345531344414,0.6509882807731628,462.2595748901367,341.99775445461273,0.8962326645851135
48,630.4353187084198,270.7679195404053,0.012078016996383667,457.58700013160706,333.35401916503906,0.006767392158508301,422.7967870235443,315.3282676935196,0.8859090805053711,459.9493330977857,321.6855139732361,0.9936572313308716
49,630.3991222381592,271.1857805252075,0.01713639497756958,422.7638506889343,304.2805109024048,0.1642838418483734,422.5249319076538,302.1242322921753,0.9004207849502563,456.23657608032227,315.21668511629105,0.9404488205909729
50,638.237184047699,266.67719650268555,0.011292994022369385,460.95942026376724,312.3514311313629,0.059736549854278564,624.8044147491455,175.94141721725464,0.6668940782546997,459.0412313938141,299.7892976105213,0.99409419298172
51,630.4941501617432,270.96086835861206,0.014941304922103882,460.8817860484123,300.7162955403328,0.010293573141098022,625.6900672912598,173.83233761787415,0.597926139831543,461.7637947797775,290.2774348258972,0.9933162331581116
52,630.5867190361023,270.45454502105713,0.045458197593688965,622.499098777771,175.04230093955994,0.002193540334701538,622.5577373504639,174.04842877388,0.8965883255004883,455.44086360931396,271.88459515571594,0.06730255484580994
53,630.4274175167084,270.13919019699097,0.03436601161956787,363.6376701295376,287.5140948295593,0.02343130111694336,421.8563629388809,268.97840797901154,0.9909158945083618,455.53202533721924,266.9626342058182,0.9951751232147217
54,630.2813608646393,270.235071182251,0.05770772695541382,345.8541724681854,287.08470273017883,0.5538328886032104,420.1827856451273,258.92096424102783,0.5834642052650452,458.4780807495117,257.6170060634613,0.9864748120307922
55,636.9903578162193,264.48240971565247,0.05853727459907532,333.7770994901657,285.45431411266327,0.3298453688621521,624.8076295852661,174.91115307807922,0.9107061624526978,450.8131103515625,243.74607706069946,0.009742021560668945
56,636.9302864670753,264.23644518852234,0.05843639373779297,333.8312335014343,285.4932109117508,0.35330015420913696,624.2804927825928,174.91860818862915,0.8829880952835083,448.89082956314087,241.36013889312744,0.0072876811027526855
57,630.3483312129974,270.28618907928467,0.029315441846847534,325.29277217388153,283.19596868753433,0.002227693796157837,627.604931473732,174.44573616981506,0.8093914985656738,445.0669882297516,233.63774299621582,0.30060631036758423
58,630.3565864562988,270.610098361969,0.0233096182346344,323.630283921957,277.43248200416565,0.011572480201721191,627.6859039068222,174.253235578537,0.8309561014175415,444.075831130147,225.8577971458435,0.993767499923706
59,630.2758185863495,270.09971714019775,0.025303304195404053,627.1127209663391,176.98647212982178,0.0021959245204925537,628.6167083382607,173.92776095867157,0.766203761100769,445.1584609746933,218.09543573856354,0.9321328401565552
60,630.3672773838043,272.0109648704529,0.06105867028236389,309.2315752506256,277.0519372224808,0.18070924282073975,624.2796483039856,176.38821649551392,0.6183516383171082,315.8948752656579,266.4394679069519,0.0003584921360015869
61,630.5042014122009,271.61073637008667,0.05388656258583069,308.4392312467098,275.94668739661574,0.18333327770233154,625.1557750701904,175.25839734077454,0.5546914339065552,315.13888001441956,266.6225965023041,0.0011673271656036377
62,630.5044705867767,270.8709282875061,0.059194862842559814,307.22373044490814,274.14703273773193,0.2429591417312622,624.1182141304016,175.4218065738678,0.26043999195098877,314.7246763706207,266.72035813331604,0.003709137439727783
63,631.021317243576,270.9767346382141,0.042599499225616455,306.40704679489136,274.0966467857361,0.4222535192966461,629.0405516624451,174.75093364715576,0.23680934309959412,428.0606018155813,173.12557518482208,0.009705871343612671
64,630.898029088974,270.89970350265503,0.029387623071670532,305.42620182037354,274.7066522836685,0.722313642501831,629.8574223518372,174.7249457836151,0.248769611120224,306.12704861164093,266.97106420993805,0.001139223575592041
65,630.4389953613281,270.9851813316345,0.028141915798187256,304.82004570961,274.67909252643585,0.6215564012527466,631.0509581565857,173.57158970832825,0.21918606758117676,300.5377541780472,267.5560271143913,0.0018393099308013916
66,630.3894460201263,270.63711309432983,0.039109885692596436,304.8437399864197,274.62671649456024,0.6229744553565979,631.0326595306396,173.55644357204437,0.21132919192314148,300.5131734609604,267.5667395889759,0.001913905143737793
67,630.1514830589294,270.43624544143677,0.04151791334152222,304.6415090560913,274.42694449424744,0.39376750588417053,380.0256673935801,195.9588044807315,0.5421217679977417,413.48431873321533,157.931201338768,0.008161693811416626
68,630.2181286811829,270.3614330291748,0.04761436581611633,304.08853220939636,275.2176226377487,0.49943143129348755,377.96257281303406,195.08951723575592,0.3809327185153961,410.8746052980423,155.77528001368046,0.1492253839969635
69,630.1049072742462,270.3548336029053,0.047436535358428955,303.51504850387573,275.02720725536346,0.47193872928619385,629.712296962738,174.06911516189575,0.24708250164985657,409.8621768951416,152.76520204544067,0.05262923240661621
70,630.3507401943207,270.48124504089355,0.0422230064868927,303.6716408729553,275.39175367355347,0.31720462441444397,629.221234202385,175.10159373283386,0.4467889070510864,410.4196608066559,152.0994749069214,0.10553538799285889
71,630.5933828353882,270.45602226257324,0.02876913547515869,303.77771615982056,275.3794969320297,0.3047505021095276,378.8676087856293,194.36055254936218,0.46622052788734436,410.44589281082153,155.7353534400463,0.4559367001056671
72,630.4079766273499,270.5954842567444,0.03698566555976868,305.3537037372589,278.38830637931824,0.8974629640579224,629.6144495010376,175.25671434402466,0.5381271243095398,306.6572154760361,268.21492840349674,0.0014735162258148193
73,639.7022044658661,264.3664767742157,0.023390740156173706,308.17533895373344,278.2192506790161,0.864700973033905,629.7672820091248,175.42213797569275,0.5500002503395081,414.4633102416992,171.44592076539993,0.002160996198654175
74,638.8419752120972,264.26267528533936,0.026830077171325684,308.51468420028687,280.09854459762573,0.5979308485984802,630.2916116714478,175.26595830917358,0.470156192779541,312.1294493675232,273.6466133594513,0.00037729740142822266
75,639.0636518001556,264.1883924007416,0.02526301145553589,309.1874259710312,283.19840705394745,0.03419092297554016,629.6911414861679,174.96897077560425,0.6139968633651733,313.76481080055237,280.8421907424927,0.0003705620765686035
76,631.1785564422607,270.84292125701904,0.014973998069763184,312.43263840675354,285.0911399126053,0.08666011691093445,629.7527185678482,175.16041135787964,0.6306934356689453,315.16827273368835,282.0640262365341,0.004165202379226685
77,631.1802043914795,270.8548913002014,0.01482301950454712,312.17551374435425,285.34522545337677,0.06261590123176575,629.7283663749695,175.1656928062439,0.6283572316169739,315.1134679913521,282.2052012681961,0.003981411457061768
78,638.0953962802887,264.3013324737549,0.02213647961616516,314.2950403690338,287.5662910938263,0.0018821656703948975,630.2869210243225,174.79814195632935,0.4933502972126007,440.77256774902344,204.60175597667694,0.002537757158279419
79,637.3655757904053,266.25349044799805,0.046629369258880615,631.1285300254822,179.023175239563,0.0015014410018920898,629.2657588720322,175.22909784317017,0.7037488222122192,449.3437509536743,212.12337437272072,0.001057058572769165
80,637.1636611223221,266.28283977508545,0.06948447227478027,631.8430685997009,178.63472998142242,0.000679314136505127,630.0223593711853,174.54075813293457,0.5962386131286621,449.93934297561646,226.7114678621292,0.35860711336135864
81,637.6645035743713,266.3028917312622,0.06313657760620117,632.2238731384277,178.95537304878235,0.0005179643630981445,630.356659412384,174.66848874092102,0.5099495649337769,453.3922356367111,234.80894720554352,0.36620402336120605
82,630.805645942688,270.8810534477234,0.04992562532424927,308.09587886184454,311.5560767650604,0.0020915865898132324,630.5028138160706,174.24708557128906,0.6171706914901733,642.0182242393494,172.37609365582466,0.0003196895122528076
83,630.6022925376892,270.4437942504883,0.04608815908432007,631.7546281814575,175.60525226593018,0.0006735622882843018,629.7646853923798,174.91135239601135,0.6892977356910706,468.6766197681427,260.3489800989628,0.005003064870834351
84,639.0573644638062,266.6030168533325,0.027123749256134033,307.2451836466789,322.47058057785034,0.009113520383834839,631.6407377719879,174.22656679153442,0.20983198285102844,487.51652097702026,278.1940553188324,0.0044314563274383545
85,639.8760862350464,264.90632009506226,0.0179176926612854,469.724120259285,314.6892640590668,0.037962496280670166,632.5049891471863,174.52146124839783,0.06924381852149963,474.92497992515564,292.89299470186234,0.8531376123428345
86,639.8541326522827,264.684930562973,0.014811396598815918,309.5470230579376,329.13100147247314,0.03538891673088074,632.4136724472046,174.10777950286865,0.061623573303222656,477.6809594631195,306.6781142950058,0.9773577451705933
87,639.850879907608,265.34831166267395,0.014871150255203247,436.45910066366196,325.7401114702225,0.012703120708465576,435.6612460911274,325.2274695634842,0.9571901559829712,476.8569390773773,314.162237405777,0.778621256351471
88,639.6990849971771,265.51342034339905,0.01514124870300293,436.65606850385666,327.02788972854614,0.017173081636428833,435.5837248265743,325.1271936893463,0.9814680814743042,476.3724904358387,314.19578742980957,0.8314977884292603
89,639.3751351833344,264.99762868881226,0.013875722885131836,437.6733275651932,330.2177212238312,0.01821640133857727,436.3785574734211,327.0910716056824,0.9741162061691284,471.5896186828613,324.2149249315262,0.9663916826248169
90,639.6519296169281,265.1874680519104,0.007754772901535034,434.22872734069824,338.8209239244461,0.10516774654388428,433.8118579387665,337.45782995224,0.964423418045044,474.54143249988556,330.1091490983963,0.970647931098938
91,630.6063930988312,270.71417140960693,0.010299086570739746,434.73505687713623,345.44506335258484,0.046015530824661255,434.46807086467743,343.3540050983429,0.9932153224945068,476.15869054198265,339.24049013853073,0.9089524745941162
92,630.5702879428864,270.5057249069214,0.010437697172164917,565.0392005443573,400.42773818969727,0.3225949704647064,437.54151797294617,349.3533499240875,0.9814993143081665,475.2960901260376,347.8816739991307,0.9162653684616089
93,630.7293767929077,270.6273422241211,0.010707616806030273,564.8181571364403,404.2953858077526,0.44866347312927246,434.2934091091156,359.4088861942291,0.748773992061615,473.8600387573242,362.433998465538,0.15938213467597961
94,630.8671486377716,270.56618785858154,0.01567661762237549,564.8524541258812,405.12789964675903,0.006134152412414551,436.8677347898483,366.73876452445984,0.49300438165664673,476.1830385029316,370.93666315078735,0.05883631110191345
95,639.0575706958771,264.7963740825653,0.016625583171844482,436.7669606208801,377.6976373195648,0.018677949905395508,436.52143132686615,373.53379583358765,0.9736760854721069,473.62942457199097,378.1358298063278,0.9378496408462524
96,630.8050844669342,271.7536120414734,0.020455211400985718,439.7388310432434,388.52871108055115,0.0013713836669921875,443.1217395067215,385.95051622390747,0.8797411322593689,471.1213037967682,386.23172628879547,0.8408539295196533
97,639.1259219646454,264.07223558425903,0.02382892370223999,306.6619852781296,364.13191932439804,0.002659916877746582,444.08940421789885,388.19014497101307,0.954012393951416,469.68380892276764,387.2916280031204,0.8156899213790894
98,638.6897208690643,264.19111490249634,0.027382314205169678,306.60145342350006,364.09685618430376,0.0024621784687042236,444.21970611810684,388.1242107003927,0.9569833278656006,469.6610953807831,387.3226543664932,0.8192393779754639
99,630.8578586578369,270.6894202232361,0.017096638679504395,439.63025736808777,394.4851427078247,0.003696441650390625,442.98099291324615,389.160955786705,0.7567433714866638,469.70513570308685,387.77117969095707,0.29767149686813354
100,638.4948377609253,266.5349864959717,0.01168164610862732,305.33661675453186,364.83121806383133,0.002854287624359131,442.7833243608475,389.6616849899292,0.7312033772468567,469.3188908100128,388.7923122048378,0.21329635381698608
101,637.9672878980637,266.44519805908203,0.02059301733970642,440.03352642059326,393.28311228752136,0.0034253299236297607,443.57650876045227,388.4155016243458,0.9234325885772705,470.07423305511475,388.06678833067417,0.25194215774536133
102,638.1219635009766,266.7343759536743,0.02199697494506836,441.04169940948486,389.38963067531586,0.00490221381187439,444.8219603896141,387.2964208126068,0.9751838445663452,472.69144797325134,387.3946630358696,0.9849227666854858
103,638.3463547229767,267.13061809539795,0.028329312801361084,437.65474259853363,380.6491297483444,0.007607638835906982,437.1084268093109,378.39138746261597,0.9906620979309082,472.8362834453583,385.5361623764038,0.8641563653945923
104,638.0782225131989,266.89806175231934,0.03666031360626221,437.9280729293823,377.6092848777771,0.0392078161239624,439.1038839817047,373.1396949291229,0.9715632200241089,474.6118358373642,380.7625828385353,0.9524747133255005
105,638.5689690113068,266.68627071380615,0.02259981632232666,438.5974295139313,369.53254532814026,0.008138597011566162,438.96483278274536,365.43188071250916,0.942764163017273,477.6842439174652,373.2515048980713,0.07604336738586426
106,638.5492157936096,266.92878341674805,0.026639193296432495,565.3478152751923,404.53013986349106,0.004167616367340088,630.2961614131927,175.63991594314575,0.5874190330505371,476.6042960882187,361.64096879959106,0.00597614049911499
107,638.117249250412,266.4819755554199,0.04418709874153137,437.116014957428,343.77600479125977,0.07709631323814392,436.28400403261185,344.52381229400635,0.9817951917648315,478.0976905822754,343.3919725418091,0.7516083121299744
108,629.9946904182434,270.5987238883972,0.03501361608505249,437.59580183029175,325.3703818321228,0.005189359188079834,438.5046646595001,325.3523679971695,0.9961141347885132,475.50532472133636,324.49734261631966,0.9594640135765076
109,630.1182749271393,270.53434228897095,0.02708613872528076,437.65831112861633,325.30115592479706,0.005051344633102417,438.62291073799133,325.1476309299469,0.9955021142959595,475.6840885877609,323.8869007155299,0.9506106376647949
110,637.6350709199905,266.56268215179443,0.04834440350532532,473.3120551109314,318.3001892566681,0.00800815224647522,632.8523120880127,174.56421184539795,0.35264426469802856,478.0273621082306,305.610937833786,0.4544742703437805
111,638.7969479560852,263.96539211273193,0.035481423139572144,466.9754846096039,306.6735289096832,0.0014423727989196777,632.6298308372498,174.5635540485382,0.3711085021495819,475.4274440407753,287.0302925109863,0.6829428672790527
112,637.4508236646652,266.35680198669434,0.03375855088233948,484.49252530932426,298.2810968160629,0.0006346404552459717,633.1222729682922,174.39172410964966,0.2504405379295349,478.05364775657654,272.32340478897095,0.0001830756664276123
113,638.7046756744385,264.4450147151947,0.029636353254318237,638.6800191402435,174.4907283782959,0.00018584728240966797,633.5429611206055,174.29190826416016,0.22929543256759644,469.9940233230591,261.8618664741516,0.005468100309371948
114,637.8703881502151,267.60256481170654,0.01740458607673645,633.1704339981079,179.4801260828972,0.00040152668952941895,632.0963907241821,174.93354296684265,0.3299299478530884,640.3213448524475,172.4666178226471,0.00014984607696533203
115,637.6555368900299,267.48588275909424,0.02535662055015564,633.149167060852,179.40779542922974,0.0003882944583892822,632.1344962120056,175.0358247756958,0.2789973020553589,451.11134564876556,229.7426507472992,0.00782865285873413
116,637.6246161460876,266.97795486450195,0.025786787271499634,307.78259305655956,276.47538924217224,0.002962946891784668,632.0966238975525,174.71402215957642,0.20271918177604675,451.8907290995121,221.6663180589676,0.007618367671966553
117,637.4492979049683,266.98604583740234,0.024149090051651,304.7096996307373,273.9126582145691,0.07913950085639954,632.1404089927673,174.23843240737915,0.2131066918373108,300.26999604701996,267.00341272354126,0.0016556084156036377
118,630.281644821167,271.39457750320435,0.021008461713790894,299.2653326392174,271.69933319091797,0.02655145525932312,631.0032105445862,174.7518813610077,0.3077927231788635,307.99140619300306,266.822514295578,0.0013193190097808838
119,630.4717779159546,271.2554440498352,0.026312649250030518,297.48924016952515,271.52618741989136,0.4555717706680298,632.0189595222473,174.48857975006104,0.0728803277015686,301.2023959159851,266.62770915031433,0.0035566985607147217
120,638.2026739120483,266.3764696121216,0.03242725133895874,297.4805648326874,272.18274450302124,0.7722423076629639,631.8098545074463,175.35548305511475,0.1627333164215088,300.38861602544785,265.59380984306335,0.007652193307876587
121,630.9133875370026,271.5740451812744,0.026391565799713135,296.83558917045593,272.59448289871216,0.8893661499023438,629.6552827358246,175.85937523841858,0.47927242517471313,299.1629347205162,265.20665431022644,0.012847989797592163
122,638.246009349823,266.9864864349365,0.02147248387336731,297.70001769065857,273.67608547210693,0.8078917264938354,629.6993100643158,175.97006630897522,0.5498743057250977,299.32206547260284,265.9448199272156,0.009095370769500732
123,638.6446537971497,267.2394618988037,0.02213752269744873,297.91469740867615,274.6040391921997,0.9062093496322632,629.4720224142075,175.8647599220276,0.5014467239379883,298.77433729171753,266.52040553092957,0.011060535907745361
