scorer,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000
bodyparts,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
55,635.4488070607185,6.182838678359985,5.960464477539062e-07,255.0251181125641,3.0104241371154785,5.364418029785156e-07,4.90217387676239,8.428834915161133,6.258487701416016e-07
56,123.60393670201302,4.827386915683746,5.364418029785156e-07,239.10148334503174,3.031722843647003,4.76837158203125e-07,4.902144074440002,8.42884349822998,6.258487701416016e-07
57,123.60353857278824,4.8292481899261475,5.364418029785156e-07,350.9978356361389,3.012243926525116,5.364418029785156e-07,4.902081787586212,8.428878784179688,6.854534149169922e-07
58,346.183828830719,370.24656665325165,1.1920928955078125e-06,318.9627585411072,3.0201993584632874,5.364418029785156e-07,4.902174234390259,8.428834438323975,6.854534149169922e-07
59,504.07637310028076,386.8985584974289,3.427267074584961e-06,255.02637147903442,3.0197831988334656,5.364418029785156e-07,4.902283012866974,8.42878007888794,7.450580596923828e-07
60,521.2375590801239,370.03356170654297,5.781650543212891e-06,318.970755815506,3.028528571128845,5.364418029785156e-07,4.902278780937195,8.428787231445312,6.854534149169922e-07
61,520.144561290741,355.24446910619736,1.4901161193847656e-05,255.0193314552307,3.0248077511787415,5.364418029785156e-07,524.3418771922588,359.173864364624,1.3709068298339844e-06
62,521.6829113960266,345.5226984024048,8.314847946166992e-06,525.9848064184189,345.6860046386719,1.1026859283447266e-06,524.1687164306641,343.5607409477234,1.2516975402832031e-06
63,521.1277799606323,338.6086196899414,2.384185791015625e-06,271.0407671928406,3.0104249119758606,5.364418029785156e-07,4.902288377285004,8.428782939910889,6.854534149169922e-07
64,520.7416172027588,322.89684081077576,3.933906555175781e-06,541.0125254392624,330.3872318267822,6.258487701416016e-07,4.902232825756073,8.428783416748047,6.854534149169922e-07
65,520.167810678482,322.7892528772354,3.4570693969726562e-06,255.02676486968994,3.032978653907776,5.066394805908203e-07,4.902182996273041,8.428791999816895,6.854534149169922e-07
66,504.5139636993408,322.16286051273346,8.761882781982422e-06,271.0374336242676,3.007898271083832,5.364418029785156e-07,4.902012586593628,8.428852558135986,6.258487701416016e-07
67,535.561972618103,305.48410415649414,5.21540641784668e-06,255.02961087226868,3.023959219455719,5.364418029785156e-07,508.25595462322235,426.14373767375946,6.854534149169922e-07
68,504.500679731369,306.6747773885727,5.7220458984375e-06,366.4700162410736,267.67719516158104,1.6689300537109375e-06,363.53632551431656,266.18580067157745,2.8014183044433594e-06
69,361.5993676185608,266.83678102493286,5.632638931274414e-06,367.0825536251068,268.1811208873987,2.652406692504883e-06,364.5665673613548,266.0202865600586,3.904104232788086e-06
70,569.4245371818542,306.56166446208954,7.599592208862305e-06,576.1455535888672,299.3405573964119,1.0728836059570312e-06,572.882445037365,297.04128193855286,1.0132789611816406e-06
71,408.93793630599976,212.64933735132217,1.341104507446289e-06,271.02755427360535,2.996411919593811,5.364418029785156e-07,4.90146142244339,8.42971134185791,6.854534149169922e-07
72,518.3874378204346,252.15417489409447,1.1920928955078125e-06,254.92541766166687,3.009699046611786,5.364418029785156e-07,4.884063363075256,8.38881778717041,6.854534149169922e-07
73,519.1417412757874,242.13066458702087,5.900859832763672e-06,525.1916341781616,250.21056699752808,1.2516975402832031e-06,523.6605586409569,248.5296766757965,2.0563602447509766e-06
74,408.7645196914673,196.48775628209114,4.291534423828125e-06,446.8147222995758,3.037769317626953,5.364418029785156e-07,4.881663203239441,8.387217998504639,7.450580596923828e-07
75,491.39075714349747,253.77209794521332,2.0265579223632812e-05,493.87647330760956,252.7283474802971,9.518861770629883e-05,494.60322165489197,250.34391474723816,4.678964614868164e-06
76,408.7938778400421,197.19161319732666,4.4405460357666016e-06,493.7250943183899,252.8749452829361,1.6689300537109375e-06,411.66643822193146,202.33025121688843,7.152557373046875e-07
77,408.39640831947327,197.1635001897812,2.8014183044433594e-06,254.93166875839233,3.0098880529403687,5.364418029785156e-07,4.883868038654327,8.387325286865234,7.450580596923828e-07
78,408.889764547348,196.14849580824375,2.384185791015625e-06,399.1610209941864,189.31772553920746,5.662441253662109e-07,396.37990179657936,186.0382194519043,1.0132789611816406e-06
79,482.76512837409973,242.2518026828766,5.751848220825195e-06,480.61756134033203,244.64818400144577,5.334615707397461e-06,478.24391651153564,233.4337456226349,8.344650268554688e-07
80,359.63992261886597,290.9310566186905,6.312131881713867e-05,473.1693711280823,234.74601769447327,3.0994415283203125e-06,461.2788413763046,232.69081163406372,1.043081283569336e-06
81,554.7060098648071,221.01066052913666,1.7136335372924805e-05,473.08931159973145,232.77545309066772,1.3560056686401367e-05,555.3125588297844,221.58317363262177,3.725290298461914e-06
82,457.99764704704285,226.9046596288681,5.125999450683594e-06,472.0403347015381,218.80433785915375,6.794929504394531e-06,475.9211729839444,216.3517575263977,1.341104507446289e-06
83,457.9207339286804,211.7067941725254,1.5228986740112305e-05,454.8309841156006,218.76206052303314,3.0100345611572266e-06,476.74671268463135,201.7471742630005,1.4901161193847656e-06
84,600.4319128990173,228.93034267425537,5.155801773071289e-06,608.2913870811462,237.16099381446838,9.5367431640625e-07,603.8599479347467,234.67488658428192,1.6987323760986328e-06
85,600.4842247962952,229.28975427150726,6.258487701416016e-06,608.2948503494263,237.10410749912262,1.430511474609375e-06,603.9924862422049,234.76571428775787,2.0265579223632812e-06
86,600.8295164108276,229.25661885738373,5.543231964111328e-06,608.3251938819885,237.09596848487854,1.0132789611816406e-06,604.1032456234097,234.8805751800537,1.5497207641601562e-06
87,600.4175977706909,228.76501619815826,2.8312206268310547e-06,558.9354367256165,2.9116873741149902,5.662441253662109e-07,4.888091564178467,8.426323413848877,6.258487701416016e-07
88,601.1543703079224,228.9437764286995,2.0563602447509766e-06,558.9317302703857,2.8886219263076782,5.960464477539062e-07,603.2941537499428,235.00600731372833,6.854534149169922e-07
89,553.3933260440826,356.2142822742462,3.069639205932617e-06,319.0368266105652,3.053474247455597,5.364418029785156e-07,4.901051461696625,8.42917251586914,6.258487701416016e-07
90,553.2165360450745,356.10264302045107,4.082918167114258e-06,319.0363771915436,3.069387674331665,6.556510925292969e-07,555.3950467705727,346.5515397787094,1.0132789611816406e-06
91,441.91814637184143,211.28314805030823,2.294778823852539e-06,447.6565752029419,212.56758058071136,1.1622905731201172e-06,475.1149449944496,379.04362469911575,8.344650268554688e-07
92,464.3359227180481,379.4192786216736,7.748603820800781e-07,319.044424533844,3.0626332759857178,5.960464477539062e-07,4.9016910791397095,8.42883825302124,6.854534149169922e-07
93,435.3521655201912,227.57496747374535,1.3113021850585938e-06,303.01429653167725,3.0327423810958862,5.364418029785156e-07,4.901667833328247,8.42885971069336,6.854534149169922e-07
94,362.2443286180496,291.72367799282074,2.4139881134033203e-06,449.2196536064148,234.6742161512375,1.1026859283447266e-06,445.18386018276215,232.84209513664246,9.834766387939453e-07
95,538.8516051769257,219.18987256288528,1.1712312698364258e-05,480.45026111602783,235.8034370392561,1.6123056411743164e-05,540.8591022491455,217.03036880493164,2.9802322387695312e-06
96,474.24343979358673,243.914811745286,1.6868114471435547e-05,479.5365216732025,249.36303567886353,1.2427568435668945e-05,478.6284680366516,232.86980509757996,1.2814998626708984e-06
97,474.2132805585861,243.74584433436394,1.2040138244628906e-05,479.6323916912079,249.12018847465515,9.03010368347168e-06,478.54118180274963,232.8996720314026,1.1920928955078125e-06
98,362.59811067581177,307.75312004983425,0.00012612342834472656,496.1291518211365,235.5800614953041,1.1026859283447266e-06,4.901722729206085,8.42885971069336,6.258487701416016e-07
99,489.50431990623474,243.01292192935944,2.2351741790771484e-06,511.21701312065125,245.42932176589966,2.1457672119140625e-06,508.73857551813126,234.09802210330963,3.814697265625e-06
100,505.9075355529785,242.97290670871735,1.6093254089355469e-06,414.97558522224426,3.006673574447632,5.364418029785156e-07,4.901766896247864,8.428826332092285,6.854534149169922e-07
101,489.40446162223816,267.84642666578293,4.380941390991211e-06,497.4370274543762,268.47389620542526,1.4901161193847656e-06,494.38349056243896,265.35200333595276,1.0132789611816406e-06
102,499.9998383754719,275.52306658029556,1.4036893844604492e-05,504.15745973587036,275.80490094423294,1.1175870895385742e-05,509.97838950157166,267.1139994263649,1.1920928955078125e-06
103,509.4016867876053,288.990971326828,4.9173831939697266e-06,511.8719868659973,284.62798631191254,6.258487701416016e-07,4.901698648929596,8.429073333740234,6.854534149169922e-07
104,352.2221245765686,326.0817906856537,1.1026859283447266e-05,367.01413011550903,3.01537948846817,5.364418029785156e-07,4.901692271232605,8.429069995880127,6.258487701416016e-07
105,569.2778372764587,303.9304656982422,4.827976226806641e-06,287.0113706588745,3.0182339549064636,5.364418029785156e-07,4.901742160320282,8.428850173950195,6.854534149169922e-07
106,535.8670434951782,291.18656688928604,6.020069122314453e-06,541.3191883563995,297.9328055381775,5.662441253662109e-07,4.901734530925751,8.428865432739258,6.854534149169922e-07
107,553.2497930526733,306.48080337047577,6.318092346191406e-06,271.0135705471039,3.0060357451438904,5.066394805908203e-07,4.901735842227936,8.42885446548462,6.854534149169922e-07
108,521.7443296909332,323.1452097892761,1.2665987014770508e-05,526.892911195755,331.78457452356815,1.2218952178955078e-06,523.2871730327606,328.56523871421814,8.344650268554688e-07
109,553.6624510288239,321.02051305770874,2.7179718017578125e-05,383.03633403778076,3.005244255065918,5.364418029785156e-07,4.9017027616500854,8.429028034210205,6.854534149169922e-07
110,521.2931036949158,338.1193251609802,3.3080577850341797e-06,574.9607315063477,3.0286072492599487,5.364418029785156e-07,4.901665687561035,8.429035186767578,6.854534149169922e-07
111,552.1283485889435,338.0495272874832,3.725290298461914e-06,367.00492429733276,3.008911609649658,5.364418029785156e-07,4.901614487171173,8.428930282592773,7.450580596923828e-07
112,551.4587860107422,344.39190793037415,9.834766387939453e-06,351.00990748405457,3.0178245902061462,5.364418029785156e-07,557.3136713504791,343.56731700897217,9.238719940185547e-07
113,553.3536610603333,345.6098840236664,4.589557647705078e-06,526.2822258472443,363.50349935889244,5.364418029785156e-07,4.901571154594421,8.428926944732666,6.854534149169922e-07
114,551.7246751785278,353.5606324672699,5.751848220825195e-06,574.9606268405914,3.0285924077033997,5.364418029785156e-07,4.901537537574768,8.428942680358887,6.854534149169922e-07
115,537.9889178276062,354.85310542583466,3.039836883544922e-06,526.4804673194885,363.2729678750038,1.519918441772461e-06,524.1229544058442,360.79503750801086,8.940696716308594e-07
116,521.0456852912903,354.7917648553848,3.3676624298095703e-06,255.00772356987,3.021119177341461,5.364418029785156e-07,4.901500344276428,8.42896842956543,6.854534149169922e-07
117,536.6849849224091,339.2203952074051,1.1116266250610352e-05,557.0628514289856,345.0387668609619,6.854534149169922e-07,557.110145688057,343.5633749961853,8.344650268554688e-07
118,520.8950688838959,339.77822847664356,3.844499588012695e-06,430.96895933151245,3.0028809905052185,5.364418029785156e-07,4.9015092253685,8.428942680358887,6.258487701416016e-07
119,521.4749593734741,338.7723984718323,7.778406143188477e-06,636.6856262683868,429.83203196525574,1.7881393432617188e-06,523.360046684742,344.9489953517914,7.748603820800781e-07
120,520.0522701740265,323.1968222260475,1.952052116394043e-05,526.9754145145416,329.8432426452637,1.341104507446289e-06,538.9959208965302,327.4329619407654,1.519918441772461e-06
121,552.2549850940704,306.9101777076721,1.3709068298339844e-06,287.0209946632385,3.0029550790786743,5.364418029785156e-07,4.901548802852631,8.428924083709717,6.854534149169922e-07
122,535.581955909729,291.25129383802414,9.834766387939453e-06,525.5403047800064,315.7584921568632,1.0728836059570312e-06,539.6871657371521,296.92949509620667,7.748603820800781e-07
123,521.0699894428253,290.72960686683655,1.8835067749023438e-05,527.033233165741,298.3170528411865,1.0728836059570312e-06,524.1337798833847,293.9426155090332,6.258487701416016e-07
124,505.52160573005676,306.91133058071136,1.3917684555053711e-05,511.96095299720764,300.3457328081131,3.6954879760742188e-06,4.901530742645264,8.428923606872559,6.854534149169922e-07
125,534.4847779273987,267.6113784611225,2.950429916381836e-06,383.00025844573975,3.00861132144928,5.364418029785156e-07,4.901527464389801,8.428915977478027,7.450580596923828e-07
126,508.15017288923264,276.20638413727283,1.9669532775878906e-06,510.3302354812622,281.30582451820374,1.1622905731201172e-06,509.5752178430557,279.15622329711914,1.519918441772461e-06
127,497.7158169746399,267.2433585524559,1.1920928955078125e-06,510.79553055763245,266.63074123859406,3.3080577850341797e-06,510.00266432762146,265.14930868148804,8.940696716308594e-07
128,521.3327412605286,250.41948330402374,4.202127456665039e-06,524.880154132843,250.9816073179245,4.0531158447265625e-06,523.193128824234,250.50561821460724,3.129243850708008e-06
129,505.9332592487335,243.96390682458878,9.834766387939453e-07,335.01595163345337,3.0021010637283325,5.364418029785156e-07,4.901574969291687,8.428892135620117,6.258487701416016e-07
130,506.89259827136993,242.40060818195343,6.16908073425293e-06,512.0576391220093,243.6664676964283,8.463859558105469e-06,509.4278492927551,233.84189009666443,4.947185516357422e-06
131,498.04808831214905,243.5786361694336,1.3113021850585938e-06,510.5607135295868,236.76183795928955,2.384185791015625e-06,4.901522696018219,8.42891263961792,6.854534149169922e-07
132,490.6730556488037,236.70400351285934,9.924173355102539e-06,502.7604703903198,233.92618942260742,1.7970800399780273e-05,494.7291052341461,230.97374820709229,2.115964889526367e-06
133,491.03972285985947,227.57302060723305,0.00020608305931091309,487.7108700275421,234.24435031414032,0.00034943222999572754,492.6655212044716,232.26329398155212,6.538629531860352e-05
134,475.09787410497665,226.6412662267685,4.214048385620117e-05,487.70900225639343,218.36583757400513,6.633996963500977e-05,492.9965686202049,215.75715017318726,1.996755599975586e-05
135,456.9996359348297,227.98623181134462,6.258487701416016e-07,351.0124430656433,3.0121304392814636,5.364418029785156e-07,4.901524841785431,8.428908824920654,6.854534149169922e-07
136,466.52774953842163,212.49849539995193,1.2516975402832031e-06,319.03556776046753,3.028617203235626,5.364418029785156e-07,4.901508688926697,8.428916931152344,6.854534149169922e-07
137,361.85364961624146,275.2396137714386,3.546476364135742e-06,335.044894695282,3.011476516723633,5.662441253662109e-07,4.9015185832977295,8.428900241851807,6.854534149169922e-07
138,361.5683207511902,266.0484037399292,3.3676624298095703e-06,351.0432789325714,3.021251857280731,5.960464477539062e-07,4.901528418064117,8.428902626037598,6.854534149169922e-07
139,347.50938108563423,4.616612732410431,6.556510925292969e-07,319.0344395637512,3.0666849613189697,5.960464477539062e-07,4.90151172876358,8.428910255432129,6.854534149169922e-07
140,361.6378378868103,258.93135583400726,1.5497207641601562e-06,239.09251976013184,3.0041823387145996,5.066394805908203e-07,4.901513576507568,8.428908824920654,6.258487701416016e-07
141,361.48361825942993,259.5325906276703,1.3113021850585938e-06,287.038850069046,3.0039684176445007,5.364418029785156e-07,4.901524186134338,8.428901195526123,7.450580596923828e-07
142,362.51245272159576,259.419850230217,2.175569534301758e-06,446.9832375049591,3.00515353679657,5.364418029785156e-07,4.9015180468559265,8.428905963897705,6.258487701416016e-07
143,379.94445772096515,290.8879977464676,2.7418136596679688e-06,543.0075182914734,3.010779559612274,5.364418029785156e-07,4.901525855064392,8.42890214920044,6.258487701416016e-07
144,378.35283184051514,292.6570259332657,6.854534149169922e-07,574.9607226848602,3.0433852076530457,5.364418029785156e-07,4.901509046554565,8.428922653198242,6.258487701416016e-07
145,571.2513771653175,4.597101449966431,5.960464477539062e-07,447.01263642311096,3.0022695660591125,5.066394805908203e-07,4.901493489742279,8.428921699523926,6.854534149169922e-07
146,571.2566921114922,4.583375453948975,5.960464477539062e-07,271.0185785293579,3.0179858803749084,5.364418029785156e-07,4.901560664176941,8.428874969482422,6.258487701416016e-07
147,331.447352707386,4.733656525611877,5.662441253662109e-07,255.0027289390564,3.013225495815277,5.364418029785156e-07,4.901604890823364,8.428855895996094,6.854534149169922e-07
148,555.3675327897072,4.818198561668396,6.854534149169922e-07,559.0031423568726,3.060531973838806,5.960464477539062e-07,4.901629626750946,8.428844928741455,6.258487701416016e-07
149,472.5922510623932,387.9866307666525,8.642673492431641e-07,495.0101373195648,3.0188050270080566,5.364418029785156e-07,4.901641666889191,8.428845405578613,6.258487701416016e-07
150,472.40869307518005,372.184931948781,6.854534149169922e-07,543.0449759960175,3.0344033241271973,5.960464477539062e-07,4.9016090631484985,8.428861618041992,6.258487701416016e-07
151,472.7520091533661,388.14537869393826,8.046627044677734e-07,559.0171630382538,3.0672494769096375,5.662441253662109e-07,4.901614129543304,8.428865432739258,6.854534149169922e-07
152,472.7390902042389,388.13620595633984,9.834766387939453e-07,574.9577960968018,3.096272826194763,6.258487701416016e-07,4.901623249053955,8.428858280181885,6.854534149169922e-07
