scorer,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000
bodyparts,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
28,351.75082993507385,398.25473141670227,0.02579757571220398,172.12952572107315,374.10865235328674,0.0035438835620880127,152.64465951919556,371.7792626172304,0.9999731779098511
29,352.09653520584106,397.42188704013824,0.009335696697235107,172.31106206774712,369.3761100769043,0.003145277500152588,153.53876662254333,370.5072683095932,0.9995670318603516
30,351.39610385894775,397.04481959342957,0.03552958369255066,172.60187548398972,368.81181049346924,0.0019415616989135742,155.02925997972488,370.57889354228973,0.9997773170471191
31,352.4841527938843,397.08142244815826,0.0069939494132995605,172.28534504771233,368.7452802658081,0.0024343132972717285,154.81468641757965,369.8425576686859,0.9999566674232483
32,352.2503852844238,387.96629333496094,0.0017130374908447266,172.6876027584076,369.0448760986328,0.0017358660697937012,154.7157942056656,370.7442729473114,0.9999120235443115
33,352.7589912414551,387.76963567733765,0.0007361471652984619,172.13158003985882,369.04837703704834,0.0003440380096435547,154.66801047325134,371.37037307024,0.9865907430648804
34,352.6220393180847,387.74485635757446,0.0007089674472808838,172.02758341096342,369.14458656311035,0.0003680586814880371,154.65954661369324,371.3956369161606,0.9903860092163086
35,353.8050117492676,396.4067734479904,0.003174901008605957,172.90207970142365,369.17468309402466,0.0003673434257507324,155.07820689678192,371.77478466928005,0.9959816336631775
36,7.469604969024658,263.3950114250183,0.003960281610488892,2.5006020069122314,253.31344711780548,0.00022909045219421387,156.04094314202666,372.6533867716789,0.5608761310577393
37,354.5432839393616,396.72435760498047,0.015371829271316528,2.8175058364868164,253.58319211006165,0.0005083680152893066,157.43708181381226,372.5379077196121,0.6356618404388428
38,6.704679489135742,263.74339723587036,0.002525925636291504,2.571014404296875,254.08489632606506,0.00041553378105163574,157.38459825515747,371.82483403384686,0.4777587652206421
39,15.488146305084229,263.41530323028564,0.004256904125213623,3.0466156601905823,253.77033174037933,0.0017186403274536133,157.78468561172485,371.6870010495186,0.4665513336658478
40,16.16013193130493,263.6037769317627,0.006576627492904663,3.661395788192749,253.61958718299866,0.0055727362632751465,158.5953664779663,371.3697530031204,0.9156559705734253
41,15.499645709991455,263.2987160682678,0.006637275218963623,3.739038825035095,254.20027875900269,0.007069706916809082,158.75361919403076,370.4874826669693,0.9893777370452881
42,16.006123065948486,263.6539969444275,0.0015515685081481934,3.8451028019189835,253.55728220939636,0.01824626326560974,159.891752243042,369.4071033000946,0.7227111458778381
43,6.616834878921509,262.89870977401733,0.0011831820011138916,3.6939333975315094,253.5902019739151,0.0034062564373016357,160.9640097618103,369.35369348526,0.9421249628067017
44,6.903083801269531,263.31092596054077,0.00041031837463378906,3.0886805057525635,254.2393352985382,0.0004951953887939453,161.51911854743958,369.2546532154083,0.9612926244735718
45,6.860954523086548,263.36994886398315,0.00038310885429382324,3.109426498413086,254.22017455101013,0.0005359053611755371,161.49685978889465,369.24696922302246,0.9470349550247192
46,173.19159960746765,365.85938572883606,0.0006538629531860352,170.5304535627365,368.50793504714966,0.0002849996089935303,162.75240206718445,368.99087595939636,0.969216525554657
47,173.28960359096527,365.6213403940201,0.00044924020767211914,3.6299289762973785,253.79256629943848,0.001640409231185913,162.10443758964539,368.8033604621887,0.7747671604156494
48,6.203329086303711,255.18897914886475,0.0013497769832611084,4.094820946455002,254.9377796649933,0.021410882472991943,162.85791873931885,370.1063346862793,0.9994999170303345
49,6.245854616165161,255.32608151435852,0.001996159553527832,4.088918201625347,255.03778076171875,0.06650903820991516,163.02559965848923,370.1905633211136,0.9994608759880066
50,174.57115840911865,379.36275827884674,0.0017726421356201172,3.6200332641601562,254.60036420822144,0.021824747323989868,162.62539875507355,370.64280366897583,0.9996808767318726
51,16.495915412902832,263.3650631904602,0.0016126632690429688,3.7916126549243927,254.7182159423828,0.08517992496490479,161.90794920921326,371.3096041083336,0.9975576400756836
52,5.982356667518616,255.4740641117096,0.002052217721939087,5.148289442062378,257.234388589859,0.03725242614746094,160.95384764671326,371.4253876209259,0.9941973686218262
53,22.267341375350952,258.0533367395401,0.014738321304321289,5.300919532775879,256.8524441719055,0.16153669357299805,161.42275834083557,372.3282288014889,0.8451266288757324
54,22.202310800552368,257.36579489707947,0.027044475078582764,3.99367432622239,253.87694323062897,0.3155207633972168,162.96871054172516,373.6275918483734,0.999070405960083
55,22.07076358795166,256.58156180381775,0.06633865833282471,4.93582957983017,257.346239566803,0.4951867163181305,163.75557516515255,374.1619436740875,0.9997470378875732
56,22.045133590698242,256.5059051513672,0.06122863292694092,4.999818921089172,257.3511252403259,0.5176314115524292,163.82483838498592,374.23876571655273,0.9997900128364563
57,21.75201117992401,255.76395225524902,0.0101393461227417,4.591205656528473,257.3589632511139,0.5944193601608276,163.5106394290924,374.6705915927887,0.9999130964279175
58,352.45976400375366,398.2209975719452,0.012850314378738403,3.8140513002872467,252.75027686357498,0.10978513956069946,163.66073352098465,375.8755543231964,0.9986201524734497
59,351.44476199150085,398.7945544719696,0.004940330982208252,3.8500580191612244,252.5770171880722,0.07664349675178528,162.0062826871872,376.57380509376526,0.7367632985115051
