scorer,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000
bodyparts,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
12,51.16229724884033,310.3169069290161,0.24415436387062073,4.32504016160965,297.7825183868408,0.02468806505203247,5.184212803840637,296.53998160362244,0.005731046199798584
13,51.134416818618774,310.5674977302551,0.16877171397209167,4.349262595176697,297.86377906799316,0.035554587841033936,5.204878926277161,296.8120028972626,0.007523238658905029
14,51.10711771249771,310.88091111183167,0.1015692949295044,4.375649273395538,297.7095944881439,0.030400872230529785,5.220335006713867,296.6374671459198,0.0065763890743255615
15,51.12798881530762,311.1888093948364,0.07186836004257202,4.35922434926033,297.65819215774536,0.029845893383026123,5.216533303260803,296.7139527797699,0.0062236785888671875
16,51.278524339199066,311.01192831993103,0.11879253387451172,4.355386793613434,297.66292119026184,0.026854008436203003,5.281431674957275,296.6211359500885,0.006503164768218994
17,51.244785726070404,311.0667932033539,0.1755928099155426,4.440614491701126,297.7060227394104,0.029753506183624268,5.057913184165955,296.6357431411743,0.00803712010383606
18,50.875839591026306,310.61826252937317,0.24037188291549683,4.507013022899628,297.7442388534546,0.03433981537818909,5.0153127908706665,296.6765522956848,0.008450150489807129
19,51.18113976716995,310.69435358047485,0.17896723747253418,4.638642847537994,297.4332368373871,0.05760464072227478,5.276659369468689,296.5684189796448,0.004085630178451538
20,51.26806366443634,310.76802825927734,0.19172826409339905,4.576576113700867,297.38474798202515,0.04687851667404175,5.32108473777771,296.5954759120941,0.004503756761550903
21,50.762524247169495,310.77760124206543,0.10019007325172424,3.0997814536094666,291.1085703969002,0.055721551179885864,5.343789100646973,296.3715822696686,0.005255162715911865
22,50.93668985366821,310.4975166320801,0.2082972526550293,3.169117271900177,290.9528284072876,0.04247257113456726,5.331107020378113,296.0150308609009,0.007185041904449463
23,50.787147879600525,310.6045732498169,0.2313781976699829,3.041345179080963,290.9444042444229,0.046490490436553955,5.348125100135803,296.2692074775696,0.004556447267532349
24,50.40221190452576,310.8293378353119,0.17687180638313293,3.087385058403015,291.1694480776787,0.04369440674781799,5.265034437179565,296.3626515865326,0.009966492652893066
25,50.373722553253174,310.7470109462738,0.19045814871788025,4.497450888156891,297.3062493801117,0.04058206081390381,5.404292702674866,296.25292229652405,0.00859612226486206
26,50.28418982028961,310.89113664627075,0.09747382998466492,4.4654644429683685,297.3311438560486,0.03614833950996399,5.3156514167785645,296.2647125720978,0.008992016315460205
27,50.629788637161255,310.9749174118042,0.3227007985115051,3.0345813632011414,291.1816012263298,0.054103702306747437,5.3947824239730835,296.1482615470886,0.007781535387039185
28,50.63720154762268,310.58873462677,0.30425021052360535,4.532731115818024,297.3408522605896,0.03363737463951111,5.194122910499573,296.3323075771332,0.00799715518951416
29,50.321368932724,310.66993403434753,0.20655503869056702,2.637953281402588,291.05633121728897,0.03821510076522827,5.34465229511261,296.3622739315033,0.00636744499206543
30,49.86772537231445,310.64723110198975,0.18171465396881104,570.2808308601379,231.13165616989136,0.04882970452308655,554.1935954093933,207.96900177001953,0.013125091791152954
31,49.86419701576233,310.58249592781067,0.21680647134780884,570.7321038246155,229.92745685577393,0.09300339221954346,554.751383304596,207.99614715576172,0.012706398963928223
32,49.762747287750244,310.77881693840027,0.12064793705940247,4.316923350095749,297.5883502960205,0.03503900766372681,562.8553242683411,207.42148637771606,0.011053532361984253
33,49.64519476890564,311.16435527801514,0.07723793387413025,2.611264944076538,291.4887976050377,0.07430535554885864,5.269547939300537,296.452246427536,0.005263209342956543
34,49.79582929611206,311.01090383529663,0.18425604701042175,4.685559868812561,297.49570655822754,0.07383078336715698,5.223782896995544,296.3429219722748,0.005888640880584717
35,49.83983325958252,310.99086236953735,0.18689635396003723,4.686966121196747,297.49913597106934,0.07219725847244263,5.212315320968628,296.35930609703064,0.005900919437408447
36,49.68671464920044,311.1214258670807,0.17880341410636902,2.643876791000366,291.44673097133636,0.057550638914108276,5.386112213134766,296.40117716789246,0.004930555820465088
37,50.26743507385254,311.21288895606995,0.16136786341667175,2.5505471229553223,291.2210279107094,0.03775039315223694,5.457217693328857,296.57652854919434,0.004075229167938232
38,50.38003766536713,311.50814056396484,0.16748002171516418,2.8098610639572144,291.0174731016159,0.07557159662246704,5.517584443092346,296.54682993888855,0.0023530423641204834
39,50.45961368083954,311.23102712631226,0.1982426643371582,2.9574347734451294,291.00555288791656,0.05556821823120117,5.272417068481445,296.68412947654724,0.0019348859786987305
40,50.04853546619415,311.4297983646393,0.2580053508281708,2.806421637535095,291.231506049633,0.04195234179496765,5.189021348953247,296.5904972553253,0.002548038959503174
41,50.15957045555115,311.4137442111969,0.2358304262161255,2.7654786109924316,291.29256373643875,0.08127215504646301,5.366914868354797,296.3890075683594,0.0032161176204681396
42,50.30311036109924,311.0465929508209,0.3739362955093384,2.7325212955474854,291.3633208870888,0.06889644265174866,5.229950785636902,296.5706841945648,0.0036298930644989014
43,50.08824837207794,311.3082115650177,0.2346602976322174,2.9116222858428955,291.276919066906,0.0845266580581665,5.44221293926239,296.48962211608887,0.0022738873958587646
44,50.27482807636261,311.4029176235199,0.13863861560821533,2.8099329471588135,291.48919343948364,0.09493556618690491,5.340400815010071,296.62190771102905,0.0020111501216888428
45,50.26016807556152,311.41658329963684,0.13742506504058838,2.790195107460022,291.48285698890686,0.09227624535560608,5.34269642829895,296.6267743110657,0.00199088454246521
46,49.96565270423889,311.56445026397705,0.20956125855445862,2.7673966884613037,291.266064286232,0.06373152136802673,575.8655066490173,170.27333056926727,0.0031470656394958496
