scorer,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
20,479.9973955154419,364.4519677758217,0.0009701550006866455,498.3931407928467,373.4543013572693,0.03623497486114502,485.6674128770828,368.6136107444763,0.9730498194694519,523.5284318327904,357.8621463775635,0.9992449283599854
21,479.157345533371,365.13213098049164,0.0005740523338317871,497.4073803424835,373.1830930709839,0.10905599594116211,485.4510462284088,369.598078250885,0.9571051001548767,523.0345516204834,358.9556682109833,0.9977352023124695
22,537.9105250835419,363.04810523986816,0.0006707906723022461,497.5863997936249,374.336284160614,0.07310175895690918,485.0099813938141,370.6027077436447,0.9822776317596436,522.2048103809357,359.78997898101807,0.9968584179878235
23,537.9452605247498,359.07040333747864,0.0006726384162902832,522.7505656480789,373.2985246181488,0.019446581602096558,482.87796568870544,371.3985526561737,0.990059494972229,525.2468324899673,359.88037037849426,0.9910465478897095
24,513.3568284511566,353.5640983581543,0.0006719827651977539,499.61224365234375,376.80792117118835,0.05984395742416382,483.97413391433656,371.9421117156744,0.8920144438743591,526.1518220901489,359.85225534439087,0.9941074848175049
25,538.9450367689133,362.7892303466797,0.0010615289211273193,498.57318925857544,378.15244126319885,0.011888474225997925,482.9008778333664,372.64386373758316,0.9730743169784546,527.251214504242,360.6663546562195,0.9861470460891724
26,505.10122776031494,378.9743082523346,0.000944286584854126,497.08299231529236,377.8455140590668,0.06997066736221313,482.8374619483948,373.49989080429077,0.9612573385238647,523.0947296023369,362.4484705924988,0.9748384952545166
27,504.87600779533386,379.0027864575386,0.0007750988006591797,498.6650754213333,378.3722289800644,0.21256431937217712,483.3768689632416,373.5725759267807,0.6616796255111694,519.2971832752228,364.7526381611824,0.9567264318466187
28,477.933669090271,378.79616034030914,0.0007047653198242188,497.82560443878174,378.67505979537964,0.12100023031234741,482.15094566345215,373.42320215702057,0.7443665862083435,518.0710384845734,364.67361545562744,0.9653207063674927
29,504.990763425827,379.12340354919434,0.0010477900505065918,497.5222215652466,378.8495352268219,0.1222791075706482,477.8489532470703,374.75476264953613,0.6892136335372925,521.1329765319824,361.7471179962158,0.9571915864944458
